233.64578930301,2022-08-18 00:00:00,2022-08-18 01:00:00
155.097236481405,2022-08-18 01:00:00,2022-08-18 02:00:00
249.407364935703,2022-08-18 02:00:00,2022-08-18 03:00:00
171.765477069232,2022-08-18 03:00:00,2022-08-18 04:00:00
165.283893507524,2022-08-18 04:00:00,2022-08-18 05:00:00
243.049186694322,2022-08-18 05:00:00,2022-08-18 06:00:00
103.096781729908,2022-08-18 06:00:00,2022-08-18 07:00:00
204.907922149819,2022-08-18 07:00:00,2022-08-18 08:00:00
215.36120125525,2022-08-18 08:00:00,2022-08-18 09:00:00
207.097803906371,2022-08-18 09:00:00,2022-08-18 10:00:00
178.68794465701,2022-08-18 10:00:00,2022-08-18 11:00:00
235.069773446442,2022-08-18 11:00:00,2022-08-18 12:00:00
208.406038862011,2022-08-18 12:00:00,2022-08-18 13:00:00
169.681151154087,2022-08-18 13:00:00,2022-08-18 14:00:00
313.402013933063,2022-08-18 14:00:00,2022-08-18 15:00:00
213.675184963606,2022-08-18 15:00:00,2022-08-18 16:00:00
200.742220418879,2022-08-18 16:00:00,2022-08-18 17:00:00
143.193444309225,2022-08-18 17:00:00,2022-08-18 18:00:00
168.210509336985,2022-08-18 18:00:00,2022-08-18 19:00:00
236.859464082528,2022-08-18 19:00:00,2022-08-18 20:00:00
167.694859737573,2022-08-18 20:00:00,2022-08-18 21:00:00
243.797060225383,2022-08-18 21:00:00,2022-08-18 22:00:00
257.55962913662,2022-08-18 22:00:00,2022-08-18 23:00:00
292.201177202044,2022-08-18 23:00:00,2022-08-19 00:00:00
143.377365610554,2022-08-19 00:00:00,2022-08-19 01:00:00
113.039863532193,2022-08-19 01:00:00,2022-08-19 02:00:00
112.969215886259,2022-08-19 02:00:00,2022-08-19 03:00:00
174.129186792328,2022-08-19 03:00:00,2022-08-19 04:00:00
128.698593316431,2022-08-19 04:00:00,2022-08-19 05:00:00
146.046621472379,2022-08-19 05:00:00,2022-08-19 06:00:00
127.40023223954,2022-08-19 06:00:00,2022-08-19 07:00:00
290.790106733604,2022-08-19 07:00:00,2022-08-19 08:00:00
224.707684459303,2022-08-19 08:00:00,2022-08-19 09:00:00
127.847423220296,2022-08-19 09:00:00,2022-08-19 10:00:00
215.434355597291,2022-08-19 10:00:00,2022-08-19 11:00:00
164.880152048738,2022-08-19 11:00:00,2022-08-19 12:00:00
153.677245472468,2022-08-19 12:00:00,2022-08-19 13:00:00
301.59682835849,2022-08-19 13:00:00,2022-08-19 14:00:00
104.92426121829,2022-08-19 14:00:00,2022-08-19 15:00:00
69.9767457731205,2022-08-19 15:00:00,2022-08-19 16:00:00
154.38032411451,2022-08-19 16:00:00,2022-08-19 17:00:00
128.84116656031,2022-08-19 17:00:00,2022-08-19 18:00:00
139.329208537686,2022-08-19 18:00:00,2022-08-19 19:00:00
318.150934182246,2022-08-19 19:00:00,2022-08-19 20:00:00
131.999837868148,2022-08-19 20:00:00,2022-08-19 21:00:00
169.27423671083,2022-08-19 21:00:00,2022-08-19 22:00:00
176.545905367883,2022-08-19 22:00:00,2022-08-19 23:00:00
135.245724609035,2022-08-19 23:00:00,2022-08-20 00:00:00
665.490191107869,2022-08-20 00:00:00,2022-08-20 01:00:00
140.777705869438,2022-08-20 01:00:00,2022-08-20 02:00:00
254.443416029541,2022-08-20 02:00:00,2022-08-20 03:00:00
471.366471402555,2022-08-20 03:00:00,2022-08-20 04:00:00
418.005287810747,2022-08-20 04:00:00,2022-08-20 05:00:00
238.262697474547,2022-08-20 05:00:00,2022-08-20 06:00:00
484.197655382541,2022-08-20 06:00:00,2022-08-20 07:00:00
578.688457913223,2022-08-20 07:00:00,2022-08-20 08:00:00
444.930983570928,2022-08-20 08:00:00,2022-08-20 09:00:00
365.483906145267,2022-08-20 09:00:00,2022-08-20 10:00:00
237.470262703238,2022-08-20 10:00:00,2022-08-20 11:00:00
550.069852929493,2022-08-20 11:00:00,2022-08-20 12:00:00
393.338650727566,2022-08-20 12:00:00,2022-08-20 13:00:00
556.185660095956,2022-08-20 13:00:00,2022-08-20 14:00:00
422.66267524763,2022-08-20 14:00:00,2022-08-20 15:00:00
255.714413981157,2022-08-20 15:00:00,2022-08-20 16:00:00
451.662442799665,2022-08-20 16:00:00,2022-08-20 17:00:00
586.021219546253,2022-08-20 17:00:00,2022-08-20 18:00:00
341.740393796005,2022-08-20 18:00:00,2022-08-20 19:00:00
484.320297616642,2022-08-20 19:00:00,2022-08-20 20:00:00
291.517119331736,2022-08-20 20:00:00,2022-08-20 21:00:00
253.167075670075,2022-08-20 21:00:00,2022-08-20 22:00:00
397.457818480638,2022-08-20 22:00:00,2022-08-20 23:00:00
550.378440732689,2022-08-20 23:00:00,2022-08-21 00:00:00
453.815625834256,2022-08-21 00:00:00,2022-08-21 01:00:00
232.260749185863,2022-08-21 01:00:00,2022-08-21 02:00:00
196.482821698242,2022-08-21 02:00:00,2022-08-21 03:00:00
300.360443305649,2022-08-21 03:00:00,2022-08-21 04:00:00
316.16235785991,2022-08-21 04:00:00,2022-08-21 05:00:00
411.447622619645,2022-08-21 05:00:00,2022-08-21 06:00:00
500.246103977986,2022-08-21 06:00:00,2022-08-21 07:00:00
450.787139327306,2022-08-21 07:00:00,2022-08-21 08:00:00
561.396453847191,2022-08-21 08:00:00,2022-08-21 09:00:00
253.45504403214,2022-08-21 09:00:00,2022-08-21 10:00:00
391.718620772028,2022-08-21 10:00:00,2022-08-21 11:00:00
588.900102946037,2022-08-21 11:00:00,2022-08-21 12:00:00
277.672778312883,2022-08-21 12:00:00,2022-08-21 13:00:00
467.389961181645,2022-08-21 13:00:00,2022-08-21 14:00:00
411.325174666075,2022-08-21 14:00:00,2022-08-21 15:00:00
410.884090153774,2022-08-21 15:00:00,2022-08-21 16:00:00
422.650505335418,2022-08-21 16:00:00,2022-08-21 17:00:00
528.007447916099,2022-08-21 17:00:00,2022-08-21 18:00:00
518.108415677407,2022-08-21 18:00:00,2022-08-21 19:00:00
446.213729094973,2022-08-21 19:00:00,2022-08-21 20:00:00
525.140218929245,2022-08-21 20:00:00,2022-08-21 21:00:00
506.6423022466,2022-08-21 21:00:00,2022-08-21 22:00:00
335.431761200112,2022-08-21 22:00:00,2022-08-21 23:00:00
212.754911402756,2022-08-21 23:00:00,2022-08-22 00:00:00
267.422847678113,2022-08-22 00:00:00,2022-08-22 01:00:00
431.546663682013,2022-08-22 01:00:00,2022-08-22 02:00:00
252.133138387277,2022-08-22 02:00:00,2022-08-22 03:00:00
651.441204326924,2022-08-22 03:00:00,2022-08-22 04:00:00
374.302053573243,2022-08-22 04:00:00,2022-08-22 05:00:00
336.286555147672,2022-08-22 05:00:00,2022-08-22 06:00:00
430.037289684086,2022-08-22 06:00:00,2022-08-22 07:00:00
305.162838340233,2022-08-22 07:00:00,2022-08-22 08:00:00
226.536091311847,2022-08-22 08:00:00,2022-08-22 09:00:00
89.9422302003583,2022-08-22 09:00:00,2022-08-22 10:00:00
380.412221136096,2022-08-22 10:00:00,2022-08-22 11:00:00
367.716838407905,2022-08-22 11:00:00,2022-08-22 12:00:00
173.564400701529,2022-08-22 12:00:00,2022-08-22 13:00:00
409.562078233021,2022-08-22 13:00:00,2022-08-22 14:00:00
214.252161486142,2022-08-22 14:00:00,2022-08-22 15:00:00
461.61615612722,2022-08-22 15:00:00,2022-08-22 16:00:00
479.185286086673,2022-08-22 16:00:00,2022-08-22 17:00:00
507.644351811321,2022-08-22 17:00:00,2022-08-22 18:00:00
690.019876579627,2022-08-22 18:00:00,2022-08-22 19:00:00
482.111202360539,2022-08-22 19:00:00,2022-08-22 20:00:00
329.889704282026,2022-08-22 20:00:00,2022-08-22 21:00:00
315.829681884906,2022-08-22 21:00:00,2022-08-22 22:00:00
527.019576945427,2022-08-22 22:00:00,2022-08-22 23:00:00
427.77492599342,2022-08-22 23:00:00,2022-08-23 00:00:00
580.190025780016,2022-08-23 00:00:00,2022-08-23 01:00:00
502.181255943638,2022-08-23 01:00:00,2022-08-23 02:00:00
377.122669818237,2022-08-23 02:00:00,2022-08-23 03:00:00
362.772238977106,2022-08-23 03:00:00,2022-08-23 04:00:00
606.767059015789,2022-08-23 04:00:00,2022-08-23 05:00:00
332.655567262158,2022-08-23 05:00:00,2022-08-23 06:00:00
349.243868356704,2022-08-23 06:00:00,2022-08-23 07:00:00
