99.1891093355467,2022-08-18 00:00:00,2022-08-19 00:00:00
98.942061696084,2022-08-19 00:00:00,2022-08-20 00:00:00
197.782455752736,2022-08-20 00:00:00,2022-08-21 00:00:00
199.700530213056,2022-08-21 00:00:00,2022-08-22 00:00:00
197.851875797261,2022-08-22 00:00:00,2022-08-23 00:00:00
195.836536139361,2022-08-23 00:00:00,2022-08-24 00:00:00
198.149528584139,2022-08-24 00:00:00,2022-08-25 00:00:00
198.594924651388,2022-08-25 00:00:00,2022-08-26 00:00:00
197.554553898585,2022-08-26 00:00:00,2022-08-27 00:00:00
199.205839924971,2022-08-27 00:00:00,2022-08-28 00:00:00
197.321575997618,2022-08-28 00:00:00,2022-08-29 00:00:00
192.928370030613,2022-08-29 00:00:00,2022-08-30 00:00:00
197.781911505073,2022-08-30 00:00:00,2022-08-31 00:00:00
193.982938983411,2022-08-31 00:00:00,2022-09-01 00:00:00
397.958153466329,2022-09-01 00:00:00,2022-09-02 00:00:00
398.56704538028,2022-09-02 00:00:00,2022-09-03 00:00:00
393.389074109032,2022-09-03 00:00:00,2022-09-04 00:00:00
388.815491879918,2022-09-04 00:00:00,2022-09-05 00:00:00
397.05200519973,2022-09-05 00:00:00,2022-09-06 00:00:00
397.035480766525,2022-09-06 00:00:00,2022-09-07 00:00:00
381.204626856775,2022-09-07 00:00:00,2022-09-08 00:00:00
394.035396366962,2022-09-08 00:00:00,2022-09-09 00:00:00
398.133028642815,2022-09-09 00:00:00,2022-09-10 00:00:00
397.99591418402,2022-09-10 00:00:00,2022-09-11 00:00:00
399.60078108581,2022-09-11 00:00:00,2022-09-12 00:00:00
395.975961506184,2022-09-12 00:00:00,2022-09-13 00:00:00
398.720053750759,2022-09-13 00:00:00,2022-09-14 00:00:00
398.056285744133,2022-09-14 00:00:00,2022-09-15 00:00:00
499.29106714601,2022-09-15 00:00:00,2022-09-16 00:00:00
483.240887102626,2022-09-16 00:00:00,2022-09-17 00:00:00
498.087318561884,2022-09-17 00:00:00,2022-09-18 00:00:00
495.668482856724,2022-09-18 00:00:00,2022-09-19 00:00:00
496.399981204356,2022-09-19 00:00:00,2022-09-20 00:00:00
497.832317236128,2022-09-20 00:00:00,2022-09-21 00:00:00
497.968471110702,2022-09-21 00:00:00,2022-09-22 00:00:00
498.983563632335,2022-09-22 00:00:00,2022-09-23 00:00:00
493.926394307757,2022-09-23 00:00:00,2022-09-24 00:00:00
499.396143948885,2022-09-24 00:00:00,2022-09-25 00:00:00
499.103306859204,2022-09-25 00:00:00,2022-09-26 00:00:00
493.501502698217,2022-09-26 00:00:00,2022-09-27 00:00:00
487.49041067107,2022-09-27 00:00:00,2022-09-28 00:00:00
487.931464886916,2022-09-28 00:00:00,2022-09-29 00:00:00
489.986357139802,2022-09-29 00:00:00,2022-09-30 00:00:00
498.715277474172,2022-09-30 00:00:00,2022-10-01 00:00:00
587.689249483994,2022-10-01 00:00:00,2022-10-02 00:00:00
588.078941624475,2022-10-02 00:00:00,2022-10-03 00:00:00
593.695913918856,2022-10-03 00:00:00,2022-10-04 00:00:00
592.681803374555,2022-10-04 00:00:00,2022-10-05 00:00:00
590.843217029308,2022-10-05 00:00:00,2022-10-06 00:00:00
587.967281336585,2022-10-06 00:00:00,2022-10-07 00:00:00
595.042397164309,2022-10-07 00:00:00,2022-10-08 00:00:00
586.277454724114,2022-10-08 00:00:00,2022-10-09 00:00:00
597.551408400344,2022-10-09 00:00:00,2022-10-10 00:00:00
596.598740775412,2022-10-10 00:00:00,2022-10-11 00:00:00
594.824990812245,2022-10-11 00:00:00,2022-10-12 00:00:00
598.905042363805,2022-10-12 00:00:00,2022-10-13 00:00:00
598.296924238894,2022-10-13 00:00:00,2022-10-14 00:00:00
584.086042528438,2022-10-14 00:00:00,2022-10-15 00:00:00
694.410832257234,2022-10-15 00:00:00,2022-10-16 00:00:00
697.435547113061,2022-10-16 00:00:00,2022-10-17 00:00:00
692.89614506918,2022-10-17 00:00:00,2022-10-18 00:00:00
698.171732379161,2022-10-18 00:00:00,2022-10-19 00:00:00
697.998261618442,2022-10-19 00:00:00,2022-10-20 00:00:00
695.618005817193,2022-10-20 00:00:00,2022-10-21 00:00:00
698.846178298728,2022-10-21 00:00:00,2022-10-22 00:00:00
694.422507227989,2022-10-22 00:00:00,2022-10-23 00:00:00
687.468492941434,2022-10-23 00:00:00,2022-10-24 00:00:00
694.280308143412,2022-10-24 00:00:00,2022-10-25 00:00:00
699.227578810119,2022-10-25 00:00:00,2022-10-26 00:00:00
697.221543187809,2022-10-26 00:00:00,2022-10-27 00:00:00
694.645897441042,2022-10-27 00:00:00,2022-10-28 00:00:00
688.686440208242,2022-10-28 00:00:00,2022-10-29 00:00:00
694.434237179397,2022-10-29 00:00:00,2022-10-30 00:00:00
696.769322807219,2022-10-30 00:00:00,2022-10-31 00:00:00
699.350638220033,2022-10-31 00:00:00,2022-11-01 00:00:00
