9522.15449842953,2022-08-18 00:00:00,2022-08-19 00:00:00
9498.43792503559,2022-08-19 00:00:00,2022-08-20 00:00:00
18987.1157566834,2022-08-20 00:00:00,2022-08-21 00:00:00
19171.250904917,2022-08-21 00:00:00,2022-08-22 00:00:00
18993.7800809594,2022-08-22 00:00:00,2022-08-23 00:00:00
18800.3074737559,2022-08-23 00:00:00,2022-08-24 00:00:00
19022.3547485063,2022-08-24 00:00:00,2022-08-25 00:00:00
19065.1127709722,2022-08-25 00:00:00,2022-08-26 00:00:00
18965.2371786798,2022-08-26 00:00:00,2022-08-27 00:00:00
19123.7606372498,2022-08-27 00:00:00,2022-08-28 00:00:00
18942.8713001818,2022-08-28 00:00:00,2022-08-29 00:00:00
18521.1235272511,2022-08-29 00:00:00,2022-08-30 00:00:00
18987.0635089078,2022-08-30 00:00:00,2022-08-31 00:00:00
18622.3621467433,2022-08-31 00:00:00,2022-09-01 00:00:00
38203.9827416626,2022-09-01 00:00:00,2022-09-02 00:00:00
38262.4363654155,2022-09-02 00:00:00,2022-09-03 00:00:00
37765.35112326,2022-09-03 00:00:00,2022-09-04 00:00:00
37326.2872291628,2022-09-04 00:00:00,2022-09-05 00:00:00
38116.9925080489,2022-09-05 00:00:00,2022-09-06 00:00:00
38115.4061624608,2022-09-06 00:00:00,2022-09-07 00:00:00
36595.644186771,2022-09-07 00:00:00,2022-09-08 00:00:00
37827.3980600357,2022-09-08 00:00:00,2022-09-09 00:00:00
38220.7707586092,2022-09-09 00:00:00,2022-09-10 00:00:00
38207.6077705618,2022-09-10 00:00:00,2022-09-11 00:00:00
38361.6749931695,2022-09-11 00:00:00,2022-09-12 00:00:00
38013.6923134444,2022-09-12 00:00:00,2022-09-13 00:00:00
38277.125168985,2022-09-13 00:00:00,2022-09-14 00:00:00
38213.403440334,2022-09-14 00:00:00,2022-09-15 00:00:00
47931.942457177,2022-09-15 00:00:00,2022-09-16 00:00:00
46391.1251726534,2022-09-16 00:00:00,2022-09-17 00:00:00
47816.382593074,2022-09-17 00:00:00,2022-09-18 00:00:00
47584.1743653246,2022-09-18 00:00:00,2022-09-19 00:00:00
47654.3982067136,2022-09-19 00:00:00,2022-09-20 00:00:00
47791.9024657957,2022-09-20 00:00:00,2022-09-21 00:00:00
47804.9732377579,2022-09-21 00:00:00,2022-09-22 00:00:00
47902.4221198573,2022-09-22 00:00:00,2022-09-23 00:00:00
47416.9338645848,2022-09-23 00:00:00,2022-09-24 00:00:00
47942.0298302553,2022-09-24 00:00:00,2022-09-25 00:00:00
47913.9174696394,2022-09-25 00:00:00,2022-09-26 00:00:00
47376.1442700595,2022-09-26 00:00:00,2022-09-27 00:00:00
46799.079435319,2022-09-27 00:00:00,2022-09-28 00:00:00
46841.4206400501,2022-09-28 00:00:00,2022-09-29 00:00:00
47038.690296373,2022-09-29 00:00:00,2022-09-30 00:00:00
47876.6666486677,2022-09-30 00:00:00,2022-10-01 00:00:00
56418.1679635993,2022-10-01 00:00:00,2022-10-02 00:00:00
56455.5784090942,2022-10-02 00:00:00,2022-10-03 00:00:00
56994.8077494803,2022-10-03 00:00:00,2022-10-04 00:00:00
56897.4531372048,2022-10-04 00:00:00,2022-10-05 00:00:00
56720.9488480199,2022-10-05 00:00:00,2022-10-06 00:00:00
56444.8590214543,2022-10-06 00:00:00,2022-10-07 00:00:00
57124.0701410739,2022-10-07 00:00:00,2022-10-08 00:00:00
56282.6356666193,2022-10-08 00:00:00,2022-10-09 00:00:00
57364.9352197893,2022-10-09 00:00:00,2022-10-10 00:00:00
57273.4791277746,2022-10-10 00:00:00,2022-10-11 00:00:00
57103.1991312709,2022-10-11 00:00:00,2022-10-12 00:00:00
57494.8840803119,2022-10-12 00:00:00,2022-10-13 00:00:00
57436.5047403068,2022-10-13 00:00:00,2022-10-14 00:00:00
56072.2600957854,2022-10-14 00:00:00,2022-10-15 00:00:00
66663.4399122158,2022-10-15 00:00:00,2022-10-16 00:00:00
66953.8125384428,2022-10-16 00:00:00,2022-10-17 00:00:00
66518.0299421287,2022-10-17 00:00:00,2022-10-18 00:00:00
67024.4863240048,2022-10-18 00:00:00,2022-10-19 00:00:00
67007.8331309719,2022-10-19 00:00:00,2022-10-20 00:00:00
66779.3285739988,2022-10-20 00:00:00,2022-10-21 00:00:00
67089.2331322983,2022-10-21 00:00:00,2022-10-22 00:00:00
66664.5607094085,2022-10-22 00:00:00,2022-10-23 00:00:00
65996.9753377438,2022-10-23 00:00:00,2022-10-24 00:00:00
66650.9095972859,2022-10-24 00:00:00,2022-10-25 00:00:00
67125.8475814004,2022-10-25 00:00:00,2022-10-26 00:00:00
66933.2681616138,2022-10-26 00:00:00,2022-10-27 00:00:00
66686.0061698666,2022-10-27 00:00:00,2022-10-28 00:00:00
66113.8982753846,2022-10-28 00:00:00,2022-10-29 00:00:00
66665.6867847439,2022-10-29 00:00:00,2022-10-30 00:00:00
66889.8550050671,2022-10-30 00:00:00,2022-10-31 00:00:00
67137.6612847549,2022-10-31 00:00:00,2022-11-01 00:00:00
