4977.893128498,2022-08-18 00:00:00,2022-08-19 00:00:00
3953.26321968193,2022-08-19 00:00:00,2022-08-20 00:00:00
9833.3530963654,2022-08-20 00:00:00,2022-08-21 00:00:00
9719.25438152324,2022-08-21 00:00:00,2022-08-22 00:00:00
9131.40937436762,2022-08-22 00:00:00,2022-08-23 00:00:00
9385.76781025091,2022-08-23 00:00:00,2022-08-24 00:00:00
9382.12982508652,2022-08-24 00:00:00,2022-08-25 00:00:00
9738.32641263936,2022-08-25 00:00:00,2022-08-26 00:00:00
8625.17206580377,2022-08-26 00:00:00,2022-08-27 00:00:00
9560.822761728,2022-08-27 00:00:00,2022-08-28 00:00:00
9251.99784395954,2022-08-28 00:00:00,2022-08-29 00:00:00
8899.80009052473,2022-08-29 00:00:00,2022-08-30 00:00:00
9542.93159227313,2022-08-30 00:00:00,2022-08-31 00:00:00
9288.22121857611,2022-08-31 00:00:00,2022-09-01 00:00:00
16468.0065919995,2022-09-01 00:00:00,2022-09-02 00:00:00
20359.2417161709,2022-09-02 00:00:00,2022-09-03 00:00:00
19485.2745880362,2022-09-03 00:00:00,2022-09-04 00:00:00
18829.5453987652,2022-09-04 00:00:00,2022-09-05 00:00:00
18009.1654679651,2022-09-05 00:00:00,2022-09-06 00:00:00
19107.572780243,2022-09-06 00:00:00,2022-09-07 00:00:00
18747.3905294852,2022-09-07 00:00:00,2022-09-08 00:00:00
18088.6653748859,2022-09-08 00:00:00,2022-09-09 00:00:00
19790.7290107612,2022-09-09 00:00:00,2022-09-10 00:00:00
18273.6719671667,2022-09-10 00:00:00,2022-09-11 00:00:00
21442.5872884382,2022-09-11 00:00:00,2022-09-12 00:00:00
18912.8646597555,2022-09-12 00:00:00,2022-09-13 00:00:00
19981.5122739781,2022-09-13 00:00:00,2022-09-14 00:00:00
18197.3661256819,2022-09-14 00:00:00,2022-09-15 00:00:00
24426.3104544274,2022-09-15 00:00:00,2022-09-16 00:00:00
22866.7252284258,2022-09-16 00:00:00,2022-09-17 00:00:00
24507.9340652541,2022-09-17 00:00:00,2022-09-18 00:00:00
25738.6182014468,2022-09-18 00:00:00,2022-09-19 00:00:00
22211.3007090942,2022-09-19 00:00:00,2022-09-20 00:00:00
26806.7061692922,2022-09-20 00:00:00,2022-09-21 00:00:00
22464.3944367408,2022-09-21 00:00:00,2022-09-22 00:00:00
24993.022760679,2022-09-22 00:00:00,2022-09-23 00:00:00
22624.711865311,2022-09-23 00:00:00,2022-09-24 00:00:00
22855.2476223954,2022-09-24 00:00:00,2022-09-25 00:00:00
24218.5028142899,2022-09-25 00:00:00,2022-09-26 00:00:00
23015.3396934549,2022-09-26 00:00:00,2022-09-27 00:00:00
23055.6451301378,2022-09-27 00:00:00,2022-09-28 00:00:00
24304.0254032973,2022-09-28 00:00:00,2022-09-29 00:00:00
25475.9708637194,2022-09-29 00:00:00,2022-09-30 00:00:00
23970.6541557868,2022-09-30 00:00:00,2022-10-01 00:00:00
27979.4009521506,2022-10-01 00:00:00,2022-10-02 00:00:00
28325.4204611005,2022-10-02 00:00:00,2022-10-03 00:00:00
26702.9242031672,2022-10-03 00:00:00,2022-10-04 00:00:00
29225.2049187056,2022-10-04 00:00:00,2022-10-05 00:00:00
28785.3183765052,2022-10-05 00:00:00,2022-10-06 00:00:00
27844.2291777239,2022-10-06 00:00:00,2022-10-07 00:00:00
30462.2176209594,2022-10-07 00:00:00,2022-10-08 00:00:00
28017.7390239766,2022-10-08 00:00:00,2022-10-09 00:00:00
25396.3965704174,2022-10-09 00:00:00,2022-10-10 00:00:00
29086.4450113374,2022-10-10 00:00:00,2022-10-11 00:00:00
27665.6256285864,2022-10-11 00:00:00,2022-10-12 00:00:00
30216.5993554272,2022-10-12 00:00:00,2022-10-13 00:00:00
28611.0784729318,2022-10-13 00:00:00,2022-10-14 00:00:00
28997.2011090986,2022-10-14 00:00:00,2022-10-15 00:00:00
32346.188772658,2022-10-15 00:00:00,2022-10-16 00:00:00
32997.9956437358,2022-10-16 00:00:00,2022-10-17 00:00:00
34196.2627935407,2022-10-17 00:00:00,2022-10-18 00:00:00
32551.2036379001,2022-10-18 00:00:00,2022-10-19 00:00:00
31594.323355548,2022-10-19 00:00:00,2022-10-20 00:00:00
32545.721998209,2022-10-20 00:00:00,2022-10-21 00:00:00
34821.1023786329,2022-10-21 00:00:00,2022-10-22 00:00:00
33244.9618345816,2022-10-22 00:00:00,2022-10-23 00:00:00
33704.8363587629,2022-10-23 00:00:00,2022-10-24 00:00:00
34261.5749043967,2022-10-24 00:00:00,2022-10-25 00:00:00
37739.8675520975,2022-10-25 00:00:00,2022-10-26 00:00:00
31796.1707657933,2022-10-26 00:00:00,2022-10-27 00:00:00
30573.7006271474,2022-10-27 00:00:00,2022-10-28 00:00:00
33701.7927348626,2022-10-28 00:00:00,2022-10-29 00:00:00
37775.9164300878,2022-10-29 00:00:00,2022-10-30 00:00:00
33895.4883223392,2022-10-30 00:00:00,2022-10-31 00:00:00
30034.2000157032,2022-10-31 00:00:00,2022-11-01 00:00:00
